Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KARMAENG,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KRIDHANINF,TopGainer10data.csv,0-300000025-5075-100,5433,224,195,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RHIM,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,TIINDIA,TopGainer10data.csv,3000000-80000000-2550-75,5433,76,69,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SHEMAROO,TopGainer10data.csv,0-30000000-2525-50,5433,698,604,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SADBHIN,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PDSL,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SIMBHALS,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PARAGMILK,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AMBER,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,KOTAKBKETF,TopGainer10data.csv,0-300000050-7550-75,5433,109,94,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VISHWARAJ,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,BALKRISHNA,TopGainer10data.csv,0-30000000-2525-50,5433,698,604,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,INFIBEAM,TopGainer10data.csv,3000000-80000000-2550-75,5433,76,69,PROGRESS
